provider,vcpu,ram_gb,storage_gb,usage_hours,region,pricing_model,price_per_hour,monthly_cost,price_per_vcpu
AWS,1,4,50,360,us-east,3yr-reserved,0.0706,25.41,0.07
AWS,1,4,50,360,us-west,on-demand,0.087,31.3,0.09
AWS,1,4,50,360,us-west,spot,0.0536,19.3,0.05
AWS,1,4,50,360,us-west,1yr-reserved,0.07,25.21,0.07
AWS,1,4,50,360,us-west,3yr-reserved,0.0691,24.89,0.07
AWS,1,4,50,360,europe,on-demand,0.0887,31.95,0.09
AWS,1,4,50,360,europe,spot,0.0587,21.15,0.06
AWS,1,4,50,360,europe,1yr-reserved,0.0831,29.91,0.08
AWS,1,4,50,360,europe,3yr-reserved,0.0762,27.43,0.08
AWS,1,4,50,360,asia,on-demand,0.0955,34.37,0.1
AWS,1,4,50,360,asia,spot,0.0607,21.85,0.06
AWS,1,4,50,360,asia,1yr-reserved,0.0795,28.64,0.08
AWS,1,4,50,360,asia,3yr-reserved,0.0668,24.05,0.07
AWS,1,4,50,540,us-east,on-demand,0.0762,41.15,0.08
AWS,1,4,50,540,us-east,spot,0.0548,29.61,0.05
AWS,1,4,50,540,us-east,1yr-reserved,0.0746,40.28,0.07
AWS,1,4,50,540,us-east,3yr-reserved,0.0565,30.5,0.06
AWS,1,4,50,540,us-west,on-demand,0.0837,45.22,0.08
AWS,1,4,50,540,us-west,spot,0.0621,33.51,0.06
AWS,1,4,50,540,us-west,1yr-reserved,0.0715,38.62,0.07
AWS,1,4,50,540,us-west,3yr-reserved,0.0725,39.13,0.07
AWS,1,4,50,540,europe,on-demand,0.0875,47.27,0.09
AWS,1,4,50,540,europe,spot,0.057,30.78,0.06
AWS,1,4,50,540,europe,1yr-reserved,0.0808,43.61,0.08
AWS,1,4,50,540,europe,3yr-reserved,0.062,33.47,0.06
AWS,1,4,50,540,asia,on-demand,0.0962,51.95,0.1
AWS,1,4,50,540,asia,spot,0.0718,38.78,0.07
AWS,1,4,50,540,asia,1yr-reserved,0.0781,42.19,0.08
AWS,1,4,50,540,asia,3yr-reserved,0.075,40.49,0.07
AWS,1,4,50,720,us-east,on-demand,0.0757,54.48,0.08
AWS,1,4,50,720,us-east,spot,0.063,45.39,0.06
AWS,1,4,50,720,us-east,1yr-reserved,0.0704,50.65,0.07
AWS,1,4,50,720,us-east,3yr-reserved,0.0561,40.39,0.06
AWS,1,4,50,720,us-west,on-demand,0.0823,59.28,0.08
AWS,1,4,50,720,us-west,spot,0.0661,47.57,0.07
AWS,1,4,50,720,us-west,1yr-reserved,0.0751,54.1,0.08
AWS,1,4,50,720,us-west,3yr-reserved,0.0744,53.56,0.07
AWS,1,4,50,720,europe,on-demand,0.0891,64.12,0.09
AWS,1,4,50,720,europe,spot,0.0712,51.24,0.07
AWS,1,4,50,720,europe,1yr-reserved,0.0799,57.53,0.08
AWS,1,4,50,720,europe,3yr-reserved,0.08,57.58,0.08
AWS,1,4,50,720,asia,on-demand,0.0975,70.21,0.1
AWS,1,4,50,720,asia,spot,0.0686,49.39,0.07
AWS,1,4,50,720,asia,1yr-reserved,0.0875,63.0,0.09
AWS,1,4,50,720,asia,3yr-reserved,0.0766,55.15,0.08
AWS,1,4,100,180,us-east,on-demand,0.1045,18.82,0.1
AWS,1,4,100,180,us-east,spot,0.0726,13.06,0.07
AWS,1,4,100,180,us-east,1yr-reserved,0.0973,17.51,0.1
AWS,1,4,100,180,us-east,3yr-reserved,0.0879,15.81,0.09
AWS,1,4,100,180,us-west,on-demand,0.109,19.62,0.11
AWS,1,4,100,180,us-west,spot,0.0715,12.87,0.07
AWS,1,4,100,180,us-west,1yr-reserved,0.0935,16.83,0.09
AWS,1,4,100,180,us-west,3yr-reserved,0.0924,16.63,0.09
AWS,1,4,100,180,europe,on-demand,0.1164,20.94,0.12
AWS,1,4,100,180,europe,spot,0.0806,14.51,0.08
AWS,1,4,100,180,europe,1yr-reserved,0.104,18.72,0.1
AWS,1,4,100,180,europe,3yr-reserved,0.0868,15.63,0.09
AWS,1,4,100,180,asia,on-demand,0.1163,20.94,0.12
AWS,1,4,100,180,asia,spot,0.0801,14.43,0.08
AWS,1,4,100,180,asia,1yr-reserved,0.1044,18.79,0.1
AWS,1,4,100,180,asia,3yr-reserved,0.0942,16.96,0.09
AWS,1,4,100,360,us-east,on-demand,0.1016,36.58,0.1
AWS,1,4,100,360,us-east,spot,0.0635,22.88,0.06
AWS,1,4,100,360,us-east,1yr-reserved,0.0863,31.07,0.09
AWS,1,4,100,360,us-east,3yr-reserved,0.0868,31.24,0.09
AWS,1,4,100,360,us-west,on-demand,0.1116,40.16,0.11
AWS,1,4,100,360,us-west,spot,0.0669,24.07,0.07
AWS,1,4,100,360,us-west,1yr-reserved,0.0964,34.69,0.1
AWS,1,4,100,360,us-west,3yr-reserved,0.0901,32.44,0.09
AWS,1,4,100,360,europe,on-demand,0.1124,40.46,0.11
AWS,1,4,100,360,europe,spot,0.0729,26.23,0.07
AWS,1,4,100,360,europe,1yr-reserved,0.1002,36.06,0.1
AWS,1,4,100,360,europe,3yr-reserved,0.1024,36.86,0.1
AWS,1,4,100,360,asia,on-demand,0.1225,44.09,0.12
AWS,1,4,100,360,asia,spot,0.091,32.75,0.09
AWS,1,4,100,360,asia,1yr-reserved,0.116,41.75,0.12
AWS,1,4,100,360,asia,3yr-reserved,0.106,38.16,0.11
AWS,1,4,100,540,us-east,on-demand,0.1,53.99,0.1
AWS,1,4,100,540,us-east,spot,0.0606,32.74,0.06
AWS,1,4,100,540,us-east,1yr-reserved,0.0883,47.68,0.09
AWS,1,4,100,540,us-east,3yr-reserved,0.0881,47.56,0.09
AWS,1,4,100,540,us-west,on-demand,0.1132,61.11,0.11
AWS,1,4,100,540,us-west,spot,0.088,47.52,0.09
AWS,1,4,100,540,us-west,1yr-reserved,0.0966,52.15,0.1
AWS,1,4,100,540,us-west,3yr-reserved,0.095,51.29,0.09
AWS,1,4,100,540,europe,on-demand,0.1139,61.49,0.11
AWS,1,4,100,540,europe,spot,0.0826,44.62,0.08
AWS,1,4,100,540,europe,1yr-reserved,0.0965,52.1,0.1
AWS,1,4,100,540,europe,3yr-reserved,0.0855,46.16,0.09
AWS,1,4,100,540,asia,on-demand,0.1207,65.16,0.12
AWS,1,4,100,540,asia,spot,0.0734,39.62,0.07
AWS,1,4,100,540,asia,1yr-reserved,0.1057,57.05,0.11
AWS,1,4,100,540,asia,3yr-reserved,0.1037,56.01,0.1
AWS,1,4,100,720,us-east,on-demand,0.1002,72.17,0.1
AWS,1,4,100,720,us-east,spot,0.0641,46.17,0.06
AWS,1,4,100,720,us-east,1yr-reserved,0.0902,64.95,0.09
AWS,1,4,100,720,us-east,3yr-reserved,0.0743,53.5,0.07
AWS,1,4,100,720,us-west,on-demand,0.1106,79.66,0.11
AWS,1,4,100,720,us-west,spot,0.066,47.51,0.07
AWS,1,4,100,720,us-west,1yr-reserved,0.0961,69.21,0.1
AWS,1,4,100,720,us-west,3yr-reserved,0.0906,65.25,0.09
AWS,1,4,100,720,europe,on-demand,0.108,77.75,0.11
AWS,1,4,100,720,europe,spot,0.0836,60.19,0.08
AWS,1,4,100,720,europe,1yr-reserved,0.0949,68.33,0.09
AWS,1,4,100,720,europe,3yr-reserved,0.0915,65.85,0.09
AWS,1,4,100,720,asia,on-demand,0.116,83.5,0.12
AWS,1,4,100,720,asia,spot,0.0826,59.48,0.08
AWS,1,4,100,720,asia,1yr-reserved,0.1032,74.3,0.1
AWS,1,4,100,720,asia,3yr-reserved,0.0944,67.99,0.09
AWS,1,4,200,180,us-east,on-demand,0.151,27.19,0.15
AWS,1,4,200,180,us-east,spot,0.1001,18.02,0.1
AWS,1,4,200,180,us-east,1yr-reserved,0.138,24.85,0.14
AWS,1,4,200,180,us-east,3yr-reserved,0.1306,23.51,0.13
AWS,1,4,200,180,us-west,on-demand,0.155,27.91,0.16
AWS,1,4,200,180,us-west,spot,0.0979,17.62,0.1
AWS,1,4,200,180,us-west,1yr-reserved,0.1301,23.42,0.13
AWS,1,4,200,180,us-west,3yr-reserved,0.131,23.57,0.13
AWS,1,4,200,180,europe,on-demand,0.1731,31.16,0.17
AWS,1,4,200,180,europe,spot,0.1111,20.0,0.11
AWS,1,4,200,180,europe,1yr-reserved,0.1519,27.34,0.15
AWS,1,4,200,180,europe,3yr-reserved,0.1445,26.01,0.14
AWS,1,4,200,180,asia,on-demand,0.1793,32.28,0.18
AWS,1,4,200,180,asia,spot,0.1346,24.22,0.13
AWS,1,4,200,180,asia,1yr-reserved,0.1713,30.84,0.17
AWS,1,4,200,180,asia,3yr-reserved,0.1325,23.84,0.13
AWS,1,4,200,360,us-east,on-demand,0.1401,50.45,0.14
AWS,1,4,200,360,us-east,spot,0.0929,33.44,0.09
AWS,1,4,200,360,us-east,1yr-reserved,0.123,44.29,0.12
AWS,1,4,200,360,us-east,3yr-reserved,0.1254,45.15,0.13
AWS,1,4,200,360,us-west,on-demand,0.16,57.6,0.16
AWS,1,4,200,360,us-west,spot,0.1026,36.93,0.1
AWS,1,4,200,360,us-west,1yr-reserved,0.1477,53.18,0.15
AWS,1,4,200,360,us-west,3yr-reserved,0.1388,49.98,0.14
AWS,1,4,200,360,europe,on-demand,0.1594,57.38,0.16
AWS,1,4,200,360,europe,spot,0.1203,43.32,0.12
AWS,1,4,200,360,europe,1yr-reserved,0.1545,55.62,0.15
AWS,1,4,200,360,europe,3yr-reserved,0.1206,43.41,0.12
AWS,1,4,200,360,asia,on-demand,0.1823,65.62,0.18
AWS,1,4,200,360,asia,spot,0.1426,51.35,0.14
AWS,1,4,200,360,asia,1yr-reserved,0.1471,52.96,0.15
AWS,1,4,200,360,asia,3yr-reserved,0.1258,45.28,0.13
AWS,1,4,200,540,us-east,on-demand,0.1444,77.99,0.14
AWS,1,4,200,540,us-east,spot,0.1097,59.22,0.11
AWS,1,4,200,540,us-east,1yr-reserved,0.143,77.22,0.14
AWS,1,4,200,540,us-east,3yr-reserved,0.1167,63.01,0.12
AWS,1,4,200,540,us-west,on-demand,0.1624,87.69,0.16
AWS,1,4,200,540,us-west,spot,0.0977,52.74,0.1
AWS,1,4,200,540,us-west,1yr-reserved,0.1475,79.65,0.15
AWS,1,4,200,540,us-west,3yr-reserved,0.134,72.36,0.13
AWS,1,4,200,540,europe,on-demand,0.1583,85.48,0.16
AWS,1,4,200,540,europe,spot,0.1262,68.17,0.13
AWS,1,4,200,540,europe,1yr-reserved,0.1573,84.92,0.16
AWS,1,4,200,540,europe,3yr-reserved,0.138,74.52,0.14
AWS,1,4,200,540,asia,on-demand,0.1699,91.77,0.17
AWS,1,4,200,540,asia,spot,0.1434,77.42,0.14
AWS,1,4,200,540,asia,1yr-reserved,0.1665,89.93,0.17
AWS,1,4,200,540,asia,3yr-reserved,0.1381,74.59,0.14
AWS,1,4,200,720,us-east,on-demand,0.1461,105.22,0.15
AWS,1,4,200,720,us-east,spot,0.0999,71.9,0.1
AWS,1,4,200,720,us-east,1yr-reserved,0.1321,95.14,0.13
AWS,1,4,200,720,us-east,3yr-reserved,0.1149,82.74,0.11
AWS,1,4,200,720,us-west,on-demand,0.1645,118.46,0.16
AWS,1,4,200,720,us-west,spot,0.1235,88.89,0.12
AWS,1,4,200,720,us-west,1yr-reserved,0.1323,95.28,0.13
AWS,1,4,200,720,us-west,3yr-reserved,0.1455,104.78,0.15
AWS,1,4,200,720,europe,on-demand,0.1671,120.31,0.17
AWS,1,4,200,720,europe,spot,0.1283,92.35,0.13
AWS,1,4,200,720,europe,1yr-reserved,0.1534,110.46,0.15
AWS,1,4,200,720,europe,3yr-reserved,0.1321,95.1,0.13
AWS,1,4,200,720,asia,on-demand,0.1808,130.15,0.18
AWS,1,4,200,720,asia,spot,0.1427,102.73,0.14
AWS,1,4,200,720,asia,1yr-reserved,0.1518,109.28,0.15
AWS,1,4,200,720,asia,3yr-reserved,0.1558,112.2,0.16
AWS,1,4,500,180,us-east,on-demand,0.2863,51.53,0.29
AWS,1,4,500,180,us-east,spot,0.2005,36.09,0.2
AWS,1,4,500,180,us-east,1yr-reserved,0.2528,45.5,0.25
AWS,1,4,500,180,us-east,3yr-reserved,0.2468,44.43,0.25
AWS,1,4,500,180,us-west,on-demand,0.3009,54.16,0.3
AWS,1,4,500,180,us-west,spot,0.2412,43.41,0.24
AWS,1,4,500,180,us-west,1yr-reserved,0.2928,52.71,0.29
AWS,1,4,500,180,us-west,3yr-reserved,0.2234,40.22,0.22
AWS,1,4,500,180,europe,on-demand,0.3316,59.69,0.33
AWS,1,4,500,180,europe,spot,0.2079,37.42,0.21
AWS,1,4,500,180,europe,1yr-reserved,0.2846,51.23,0.28
AWS,1,4,500,180,europe,3yr-reserved,0.2681,48.25,0.27
AWS,1,4,500,180,asia,on-demand,0.3381,60.86,0.34
AWS,1,4,500,180,asia,spot,0.2067,37.21,0.21
AWS,1,4,500,180,asia,1yr-reserved,0.3265,58.77,0.33
AWS,1,4,500,180,asia,3yr-reserved,0.2553,45.96,0.26
AWS,1,4,500,360,us-east,on-demand,0.277,99.72,0.28
AWS,1,4,500,360,us-east,spot,0.22,79.19,0.22
AWS,1,4,500,360,us-east,1yr-reserved,0.2483,89.4,0.25
AWS,1,4,500,360,us-east,3yr-reserved,0.2561,92.19,0.26
AWS,1,4,500,360,us-west,on-demand,0.3142,113.12,0.31
AWS,1,4,500,360,us-west,spot,0.2026,72.95,0.2
AWS,1,4,500,360,us-west,1yr-reserved,0.2516,90.58,0.25
AWS,1,4,500,360,us-west,3yr-reserved,0.2811,101.2,0.28
AWS,1,4,500,360,europe,on-demand,0.3062,110.23,0.31
AWS,1,4,500,360,europe,spot,0.241,86.75,0.24
AWS,1,4,500,360,europe,1yr-reserved,0.2858,102.9,0.29
AWS,1,4,500,360,europe,3yr-reserved,0.2783,100.2,0.28
AWS,1,4,500,360,asia,on-demand,0.3488,125.55,0.35
AWS,1,4,500,360,asia,spot,0.2527,90.96,0.25
AWS,1,4,500,360,asia,1yr-reserved,0.3064,110.3,0.31
AWS,1,4,500,360,asia,3yr-reserved,0.3008,108.29,0.3
AWS,1,4,500,540,us-east,on-demand,0.2736,147.74,0.27
AWS,1,4,500,540,us-east,spot,0.1842,99.49,0.18
AWS,1,4,500,540,us-east,1yr-reserved,0.2647,142.92,0.26
AWS,1,4,500,540,us-east,3yr-reserved,0.2205,119.06,0.22
AWS,1,4,500,540,us-west,on-demand,0.3105,167.69,0.31
AWS,1,4,500,540,us-west,spot,0.2158,116.55,0.22
AWS,1,4,500,540,us-west,1yr-reserved,0.2778,149.99,0.28
AWS,1,4,500,540,us-west,3yr-reserved,0.2461,132.9,0.25
AWS,1,4,500,540,europe,on-demand,0.3273,176.73,0.33
AWS,1,4,500,540,europe,spot,0.2139,115.52,0.21
AWS,1,4,500,540,europe,1yr-reserved,0.297,160.38,0.3
AWS,1,4,500,540,europe,3yr-reserved,0.2445,132.03,0.24
AWS,1,4,500,540,asia,on-demand,0.3337,180.22,0.33
AWS,1,4,500,540,asia,spot,0.2136,115.33,0.21
AWS,1,4,500,540,asia,1yr-reserved,0.2897,156.46,0.29
AWS,1,4,500,540,asia,3yr-reserved,0.2507,135.38,0.25
AWS,1,4,500,720,us-east,on-demand,0.2862,206.08,0.29
AWS,1,4,500,720,us-east,spot,0.2178,156.78,0.22
AWS,1,4,500,720,us-east,1yr-reserved,0.2411,173.6,0.24
AWS,1,4,500,720,us-east,3yr-reserved,0.2149,154.74,0.21
AWS,1,4,500,720,us-west,on-demand,0.3075,221.42,0.31
AWS,1,4,500,720,us-west,spot,0.2327,167.51,0.23
AWS,1,4,500,720,us-west,1yr-reserved,0.3001,216.1,0.3
AWS,1,4,500,720,us-west,3yr-reserved,0.2527,181.98,0.25
AWS,1,4,500,720,europe,on-demand,0.3125,224.99,0.31
AWS,1,4,500,720,europe,spot,0.1979,142.52,0.2
AWS,1,4,500,720,europe,1yr-reserved,0.2705,194.77,0.27
AWS,1,4,500,720,europe,3yr-reserved,0.2415,173.86,0.24
AWS,1,4,500,720,asia,on-demand,0.3313,238.51,0.33
AWS,1,4,500,720,asia,spot,0.2057,148.07,0.21
AWS,1,4,500,720,asia,1yr-reserved,0.3088,222.34,0.31
AWS,1,4,500,720,asia,3yr-reserved,0.2622,188.79,0.26
AWS,1,8,20,180,us-east,on-demand,0.0867,15.61,0.09
AWS,1,8,20,180,us-east,spot,0.0595,10.7,0.06
AWS,1,8,20,180,us-east,1yr-reserved,0.0769,13.84,0.08
AWS,1,8,20,180,us-east,3yr-reserved,0.0608,10.94,0.06
AWS,1,8,20,180,us-west,on-demand,0.0927,16.69,0.09
AWS,1,8,20,180,us-west,spot,0.063,11.34,0.06
AWS,1,8,20,180,us-west,1yr-reserved,0.0856,15.41,0.09
AWS,1,8,20,180,us-west,3yr-reserved,0.0743,13.38,0.07
AWS,1,8,20,180,europe,on-demand,0.0925,16.64,0.09
AWS,1,8,20,180,europe,spot,0.0643,11.58,0.06
AWS,1,8,20,180,europe,1yr-reserved,0.0784,14.11,0.08
AWS,1,8,20,180,europe,3yr-reserved,0.0666,11.98,0.07
AWS,1,8,20,180,asia,on-demand,0.1037,18.67,0.1
AWS,1,8,20,180,asia,spot,0.0697,12.55,0.07
AWS,1,8,20,180,asia,1yr-reserved,0.0943,16.98,0.09
AWS,1,8,20,180,asia,3yr-reserved,0.0789,14.19,0.08
AWS,1,8,20,360,us-east,on-demand,0.0793,28.54,0.08
AWS,1,8,20,360,us-east,spot,0.0608,21.9,0.06
AWS,1,8,20,360,us-east,1yr-reserved,0.0682,24.56,0.07
AWS,1,8,20,360,us-east,3yr-reserved,0.0612,22.03,0.06
AWS,1,8,20,360,us-west,on-demand,0.09,32.39,0.09
AWS,1,8,20,360,us-west,spot,0.0594,21.37,0.06
AWS,1,8,20,360,us-west,1yr-reserved,0.0874,31.46,0.09
AWS,1,8,20,360,us-west,3yr-reserved,0.0655,23.57,0.07
AWS,1,8,20,360,europe,on-demand,0.0952,34.27,0.1
AWS,1,8,20,360,europe,spot,0.0677,24.36,0.07
AWS,1,8,20,360,europe,1yr-reserved,0.0876,31.52,0.09
AWS,1,8,20,360,europe,3yr-reserved,0.0701,25.23,0.07
AWS,1,8,20,360,asia,on-demand,0.0996,35.85,0.1
AWS,1,8,20,360,asia,spot,0.0691,24.89,0.07
AWS,1,8,20,360,asia,1yr-reserved,0.0882,31.74,0.09
AWS,1,8,20,360,asia,3yr-reserved,0.0888,31.96,0.09
AWS,1,8,20,540,us-east,on-demand,0.0869,46.9,0.09
AWS,1,8,20,540,us-east,spot,0.055,29.7,0.05
AWS,1,8,20,540,us-east,1yr-reserved,0.0759,40.98,0.08
AWS,1,8,20,540,us-east,3yr-reserved,0.0695,37.52,0.07
AWS,1,8,20,540,us-west,on-demand,0.0916,49.45,0.09
AWS,1,8,20,540,us-west,spot,0.0719,38.82,0.07
AWS,1,8,20,540,us-west,1yr-reserved,0.0759,41.0,0.08
AWS,1,8,20,540,us-west,3yr-reserved,0.0673,36.33,0.07
AWS,1,8,20,540,europe,on-demand,0.0942,50.88,0.09
AWS,1,8,20,540,europe,spot,0.0586,31.65,0.06
AWS,1,8,20,540,europe,1yr-reserved,0.0782,42.24,0.08
AWS,1,8,20,540,europe,3yr-reserved,0.067,36.2,0.07
AWS,1,8,20,540,asia,on-demand,0.0944,50.99,0.09
AWS,1,8,20,540,asia,spot,0.0691,37.33,0.07
AWS,1,8,20,540,asia,1yr-reserved,0.0906,48.93,0.09
AWS,1,8,20,540,asia,3yr-reserved,0.0765,41.31,0.08
AWS,1,8,20,720,us-east,on-demand,0.0806,58.02,0.08
AWS,1,8,20,720,us-east,spot,0.0622,44.8,0.06
AWS,1,8,20,720,us-east,1yr-reserved,0.077,55.43,0.08
AWS,1,8,20,720,us-east,3yr-reserved,0.0667,48.0,0.07
AWS,1,8,20,720,us-west,on-demand,0.0911,65.59,0.09
AWS,1,8,20,720,us-west,spot,0.0714,51.42,0.07
AWS,1,8,20,720,us-west,1yr-reserved,0.0844,60.76,0.08
AWS,1,8,20,720,us-west,3yr-reserved,0.0753,54.24,0.08
AWS,1,8,20,720,europe,on-demand,0.0942,67.85,0.09
AWS,1,8,20,720,europe,spot,0.0743,53.47,0.07
AWS,1,8,20,720,europe,1yr-reserved,0.082,59.06,0.08
AWS,1,8,20,720,europe,3yr-reserved,0.0765,55.08,0.08
AWS,1,8,20,720,asia,on-demand,0.1008,72.6,0.1
AWS,1,8,20,720,asia,spot,0.079,56.9,0.08
AWS,1,8,20,720,asia,1yr-reserved,0.0944,67.96,0.09
AWS,1,8,20,720,asia,3yr-reserved,0.0717,51.65,0.07
AWS,1,8,50,180,us-east,on-demand,0.0934,16.81,0.09
AWS,1,8,50,180,us-east,spot,0.0642,11.56,0.06
AWS,1,8,50,180,us-east,1yr-reserved,0.0905,16.3,0.09
AWS,1,8,50,180,us-east,3yr-reserved,0.0802,14.44,0.08
AWS,1,8,50,180,us-west,on-demand,0.1021,18.38,0.1
AWS,1,8,50,180,us-west,spot,0.0652,11.73,0.07
AWS,1,8,50,180,us-west,1yr-reserved,0.0968,17.42,0.1
AWS,1,8,50,180,us-west,3yr-reserved,0.0896,16.12,0.09
AWS,1,8,50,180,europe,on-demand,0.113,20.34,0.11
AWS,1,8,50,180,europe,spot,0.0765,13.76,0.08
AWS,1,8,50,180,europe,1yr-reserved,0.0969,17.44,0.1
AWS,1,8,50,180,europe,3yr-reserved,0.0783,14.1,0.08
AWS,1,8,50,180,asia,on-demand,0.1106,19.91,0.11
AWS,1,8,50,180,asia,spot,0.0802,14.43,0.08
AWS,1,8,50,180,asia,1yr-reserved,0.1006,18.11,0.1
AWS,1,8,50,180,asia,3yr-reserved,0.0882,15.88,0.09
AWS,1,8,50,360,us-east,on-demand,0.0927,33.35,0.09
AWS,1,8,50,360,us-east,spot,0.078,28.06,0.08
AWS,1,8,50,360,us-east,1yr-reserved,0.0919,33.09,0.09
AWS,1,8,50,360,us-east,3yr-reserved,0.0803,28.92,0.08
AWS,1,8,50,360,us-west,on-demand,0.109,39.25,0.11
AWS,1,8,50,360,us-west,spot,0.085,30.61,0.09
AWS,1,8,50,360,us-west,1yr-reserved,0.0965,34.73,0.1
AWS,1,8,50,360,us-west,3yr-reserved,0.0798,28.74,0.08
AWS,1,8,50,360,europe,on-demand,0.1032,37.16,0.1
AWS,1,8,50,360,europe,spot,0.0825,29.69,0.08
AWS,1,8,50,360,europe,1yr-reserved,0.0965,34.74,0.1
AWS,1,8,50,360,europe,3yr-reserved,0.0918,33.03,0.09
AWS,1,8,50,360,asia,on-demand,0.1207,43.47,0.12
AWS,1,8,50,360,asia,spot,0.0739,26.59,0.07
AWS,1,8,50,360,asia,1yr-reserved,0.1056,38.0,0.11
AWS,1,8,50,360,asia,3yr-reserved,0.0979,35.24,0.1
AWS,1,8,50,540,us-east,on-demand,0.0965,52.12,0.1
AWS,1,8,50,540,us-east,spot,0.0597,32.22,0.06
AWS,1,8,50,540,us-east,1yr-reserved,0.0842,45.48,0.08
AWS,1,8,50,540,us-east,3yr-reserved,0.0752,40.63,0.08
AWS,1,8,50,540,us-west,on-demand,0.1061,57.3,0.11
AWS,1,8,50,540,us-west,spot,0.0818,44.18,0.08
AWS,1,8,50,540,us-west,1yr-reserved,0.0907,48.96,0.09
AWS,1,8,50,540,us-west,3yr-reserved,0.0894,48.3,0.09
AWS,1,8,50,540,europe,on-demand,0.1059,57.19,0.11
AWS,1,8,50,540,europe,spot,0.0869,46.93,0.09
AWS,1,8,50,540,europe,1yr-reserved,0.1026,55.38,0.1
AWS,1,8,50,540,europe,3yr-reserved,0.0894,48.26,0.09
AWS,1,8,50,540,asia,on-demand,0.1154,62.31,0.12
AWS,1,8,50,540,asia,spot,0.0772,41.7,0.08
AWS,1,8,50,540,asia,1yr-reserved,0.1006,54.33,0.1
AWS,1,8,50,540,asia,3yr-reserved,0.1063,57.43,0.11
AWS,1,8,50,720,us-east,on-demand,0.0957,68.89,0.1
AWS,1,8,50,720,us-east,spot,0.0686,49.36,0.07
AWS,1,8,50,720,us-east,1yr-reserved,0.0943,67.91,0.09
AWS,1,8,50,720,us-east,3yr-reserved,0.0821,59.08,0.08
AWS,1,8,50,720,us-west,on-demand,0.1048,75.44,0.1
AWS,1,8,50,720,us-west,spot,0.0717,51.65,0.07
AWS,1,8,50,720,us-west,1yr-reserved,0.0882,63.53,0.09
AWS,1,8,50,720,us-west,3yr-reserved,0.0819,58.98,0.08
AWS,1,8,50,720,europe,on-demand,0.111,79.9,0.11
AWS,1,8,50,720,europe,spot,0.0794,57.16,0.08
AWS,1,8,50,720,europe,1yr-reserved,0.1016,73.16,0.1
AWS,1,8,50,720,europe,3yr-reserved,0.0812,58.48,0.08
AWS,1,8,50,720,asia,on-demand,0.1165,83.87,0.12
AWS,1,8,50,720,asia,spot,0.0927,66.73,0.09
AWS,1,8,50,720,asia,1yr-reserved,0.1028,74.0,0.1
AWS,1,8,50,720,asia,3yr-reserved,0.0995,71.64,0.1
AWS,1,8,100,180,us-east,on-demand,0.1151,20.71,0.12
AWS,1,8,100,180,us-east,spot,0.0968,17.42,0.1
AWS,1,8,100,180,us-east,1yr-reserved,0.1094,19.69,0.11
AWS,1,8,100,180,us-east,3yr-reserved,0.0907,16.33,0.09
AWS,1,8,100,180,us-west,on-demand,0.1248,22.46,0.12
AWS,1,8,100,180,us-west,spot,0.0927,16.68,0.09
AWS,1,8,100,180,us-west,1yr-reserved,0.1169,21.05,0.12
AWS,1,8,100,180,us-west,3yr-reserved,0.0939,16.9,0.09
AWS,1,8,100,180,europe,on-demand,0.1405,25.3,0.14
AWS,1,8,100,180,europe,spot,0.1067,19.2,0.11
AWS,1,8,100,180,europe,1yr-reserved,0.1193,21.47,0.12
AWS,1,8,100,180,europe,3yr-reserved,0.0981,17.65,0.1
AWS,1,8,100,180,asia,on-demand,0.1483,26.69,0.15
AWS,1,8,100,180,asia,spot,0.1013,18.24,0.1
AWS,1,8,100,180,asia,1yr-reserved,0.1338,24.08,0.13
AWS,1,8,100,180,asia,3yr-reserved,0.1173,21.11,0.12
AWS,1,8,100,360,us-east,on-demand,0.1169,42.08,0.12
AWS,1,8,100,360,us-east,spot,0.0932,33.55,0.09
AWS,1,8,100,360,us-east,1yr-reserved,0.1166,41.98,0.12
AWS,1,8,100,360,us-east,3yr-reserved,0.0908,32.7,0.09
AWS,1,8,100,360,us-west,on-demand,0.1298,46.74,0.13
AWS,1,8,100,360,us-west,spot,0.088,31.68,0.09
AWS,1,8,100,360,us-west,1yr-reserved,0.1247,44.9,0.12
AWS,1,8,100,360,us-west,3yr-reserved,0.1055,37.99,0.11
AWS,1,8,100,360,europe,on-demand,0.139,50.05,0.14
AWS,1,8,100,360,europe,spot,0.1052,37.89,0.11
AWS,1,8,100,360,europe,1yr-reserved,0.1152,41.48,0.12
AWS,1,8,100,360,europe,3yr-reserved,0.1176,42.35,0.12
AWS,1,8,100,360,asia,on-demand,0.1423,51.23,0.14
AWS,1,8,100,360,asia,spot,0.1149,41.38,0.11
AWS,1,8,100,360,asia,1yr-reserved,0.1289,46.4,0.13
AWS,1,8,100,360,asia,3yr-reserved,0.127,45.72,0.13
AWS,1,8,100,540,us-east,on-demand,0.117,63.18,0.12
AWS,1,8,100,540,us-east,spot,0.0793,42.8,0.08
AWS,1,8,100,540,us-east,1yr-reserved,0.1089,58.83,0.11
AWS,1,8,100,540,us-east,3yr-reserved,0.1105,59.65,0.11
AWS,1,8,100,540,us-west,on-demand,0.129,69.68,0.13
AWS,1,8,100,540,us-west,spot,0.0814,43.95,0.08
AWS,1,8,100,540,us-west,1yr-reserved,0.1166,62.99,0.12
AWS,1,8,100,540,us-west,3yr-reserved,0.101,54.51,0.1
